,employee_id,last_name,E_MAIL,rfc_number,submit_date_ut,ACTION_LABEL_EN
3830,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-0616,2016-11-16 09:14:18.000,Analyse et résolution
3831,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-0616,2016-11-16 09:14:18.000,Fermeture du ticket
3832,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-0616,2016-11-16 09:14:18.000,Validation demandeur
3833,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-0616,2016-11-16 09:14:18.000,Send Email
3834,702,Beno_det_702,E_MAIL_702@company.com,I1611-0615,2016-11-16 09:14:00.000,Call
3835,702,Beno_det_702,E_MAIL_702@company.com,I1611-0615,2016-11-16 09:14:00.000,Related to a Parent Incident
3836,702,Beno_det_702,E_MAIL_702@company.com,I1611-0615,2016-11-16 09:14:00.000,Fermeture du ticket
3837,702,Beno_det_702,E_MAIL_702@company.com,I1611-0615,2016-11-16 09:14:00.000,Validation demandeur
3838,702,Beno_det_702,E_MAIL_702@company.com,I1611-0615,2016-11-16 09:14:00.000,Send Email
3839,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Call
3840,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Requestor notification
3841,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Analyse et résolution
3842,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Analyse et résolution
3843,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Analyse et résolution
3844,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Fermeture du ticket
3845,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Validation demandeur
3846,7376,Cind_ost_7376,E_MAIL_7376@company.com,I1611-0614,2016-11-16 09:06:22.000,Send Email
3847,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0815,2016-11-16 08:56:15.000,Call
3848,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Creation
3849,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Drafts
3850,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Notification prise en compte demandeur
3851,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Installation de la boite mail sur le poste
3852,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Installation de la boite mail sur le poste
3853,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Installation de la boite mail sur le poste
3854,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Send Email to Support Persons
3855,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Installation de la boite mail sur le poste
3856,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Installation de la boite mail sur le poste
3857,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0814,2016-11-16 08:48:49.610,Information for Support Person
3858,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Creation
3859,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Drafts
3860,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Notification prise en compte demandeur
3861,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Traitement de la demande
3862,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Validation futur manager
3863,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Send Email
3864,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Installation de la boite mail sur le poste
3865,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Validation du demandeur
3866,160,Mich_ier_160,E_MAIL_160@company.com,S1611-0813,2016-11-16 08:46:55.083,Send Email
3867,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Creation
3868,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Drafts
3869,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Notification prise en compte demandeur
3870,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Processing your request
3871,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Processing your request
3872,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Processing your request
3873,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Processing your request
3874,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Processing your request
3875,541,Jean_Amy_541,E_MAIL_541@company.com,S1611-0811,2016-11-16 08:45:16.743,Send Email to Support Persons
3876,1112,Jean_eau_1112,E_MAIL_1112@company.com,S1611-0809,2016-11-16 08:43:39.000,Call
3877,6140,Gard_Est_6140,E_MAIL_6140@company.com,I1611-0610,2016-11-16 08:38:10.000,Call
3878,6140,Gard_Est_6140,E_MAIL_6140@company.com,I1611-0610,2016-11-16 08:38:10.000,Requestor notification
3879,6140,Gard_Est_6140,E_MAIL_6140@company.com,I1611-0610,2016-11-16 08:38:10.000,Analyse et résolution
3880,6140,Gard_Est_6140,E_MAIL_6140@company.com,I1611-0610,2016-11-16 08:38:10.000,Fermeture du ticket
3881,6140,Gard_Est_6140,E_MAIL_6140@company.com,I1611-0610,2016-11-16 08:38:10.000,Validation demandeur
3882,6140,Gard_Est_6140,E_MAIL_6140@company.com,I1611-0610,2016-11-16 08:38:10.000,Send Email
3883,2433,Régi_ezo_2433,E_MAIL_2433@company.com,I1611-0609,2016-11-16 08:33:02.000,Call
3884,2433,Régi_ezo_2433,E_MAIL_2433@company.com,I1611-0609,2016-11-16 08:33:02.000,Requestor notification
3885,2433,Régi_ezo_2433,E_MAIL_2433@company.com,I1611-0609,2016-11-16 08:33:02.000,Analyse et résolution
3886,2433,Régi_ezo_2433,E_MAIL_2433@company.com,I1611-0609,2016-11-16 08:33:02.000,Fermeture du ticket
3887,2433,Régi_ezo_2433,E_MAIL_2433@company.com,I1611-0609,2016-11-16 08:33:02.000,Validation demandeur
3888,2433,Régi_ezo_2433,E_MAIL_2433@company.com,I1611-0609,2016-11-16 08:33:02.000,Send Email
3889,1187,Herv_het_1187,E_MAIL_1187@company.com,I1611-0608,2016-11-16 08:19:28.000,Call
3890,1187,Herv_het_1187,E_MAIL_1187@company.com,I1611-0608,2016-11-16 08:19:28.000,Requestor notification
3891,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0807,2016-11-16 08:14:11.580,Creation
3892,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0807,2016-11-16 08:14:11.580,Drafts
3893,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0807,2016-11-16 08:14:11.580,Requestor notification
3894,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0807,2016-11-16 08:14:11.580,Ré-initialisation
3895,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0807,2016-11-16 08:14:11.580,Validation du demandeur
3896,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0807,2016-11-16 08:14:11.580,Send Email
3897,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0806,2016-11-16 08:13:10.000,Call
3898,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0805,2016-11-16 08:12:10.430,Creation
3899,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0805,2016-11-16 08:12:10.430,Drafts
3900,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0805,2016-11-16 08:12:10.430,Requestor notification
3901,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0805,2016-11-16 08:12:10.430,Ré-initialisation
3902,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0805,2016-11-16 08:12:10.430,Validation du demandeur
3903,2005,Roge_net_2005,E_MAIL_2005@company.com,S1611-0805,2016-11-16 08:12:10.430,Send Email
3904,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Call
3905,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Requestor notification
3906,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Analyse et résolution
3907,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Send Email
3908,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Analyse et résolution
3909,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Analyse et résolution
3910,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Fermeture du ticket
3911,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Validation demandeur
3912,8591,Ther_ard_8591,E_MAIL_8591@company.com,I1611-0606,2016-11-16 08:07:25.000,Send Email
3913,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Creation
3914,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Drafts
3915,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Requestor notification
3916,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Ré-initialisation
3917,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Assignment
3918,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Validation du demandeur
3919,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,Send Email
3920,518,Phil_Job_518,E_MAIL_518@company.com,S1611-0803,2016-11-16 07:36:15.953,[Email entrant de la part de l'utilisateur]
3921,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0802,2016-11-16 07:27:17.000,Call
3922,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Creation
3923,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Drafts
3924,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Qualification
3925,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Requalification
3926,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Requestor notification
3927,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Analyse et résolution
3928,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Send Email
3929,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Fermeture du ticket
3930,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Validation demandeur
3931,804,Jean_ert_804,E_MAIL_804@company.com,I1611-0604,2016-11-16 07:23:42.627,Send Email
3932,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Creation
3933,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Drafts
3934,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Notification prise en compte demandeur
3935,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Traitement de la demande
3936,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Validation futur manager
3937,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Send Email
3938,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Installation de la boite mail sur le poste
3939,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Validation du demandeur
3940,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0801,2016-11-16 07:16:06.753,Send Email
3941,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Creation
3942,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Drafts
3943,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Notification prise en compte demandeur
3944,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Traitement de la demande
3945,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Validation futur manager
3946,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Send Email
3947,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Assignment
3948,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Installation de la boite mail sur le poste
3949,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Validation du demandeur
3950,2097,Fréd_oue_2097,E_MAIL_2097@company.com,S1611-0800,2016-11-16 07:15:09.593,Send Email
3951,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Creation
3952,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Drafts
3953,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Notification prise en compte demandeur
3954,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Processing your request
3955,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Assignment
3956,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,On Hold
3957,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,[Email entrant de la part de l'utilisateur]
3958,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,End of On Hold
3959,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Vérification
3960,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Validation demandeur
3961,8681,Stép_hon_8681,E_MAIL_8681@company.com,S1611-0799,2016-11-16 07:09:54.790,Send Email
3962,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Creation
3963,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Drafts
3964,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Notification prise en compte demandeur
3965,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Installation de la boite mail sur le poste
3966,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Send Email
3967,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Installation de la boite mail sur le poste
3968,3450,Jord_eau_3450,E_MAIL_3450@company.com,S1611-0798,2016-11-16 04:38:30.200,Installation de la boite mail sur le poste
3969,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Creation
3970,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Notification prise en compte demandeur
3971,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,[APPS_Valideur Hierarchique]
3972,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Validation hiérarchique
3973,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Send Email
3974,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,[APPS_Valideur RH]
3975,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Validation RH
3976,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Send Email
3977,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Traitement de la demande
3978,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Assignment
3979,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Vérification Opération
3980,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Validation demandeur
3981,6640,Bill_Low_6640,E_MAIL_6640@company.com,S1611-0797,2016-11-16 01:06:40.000,Send Email
3982,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Creation
3983,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Drafts
3984,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Validation hiérarchique
3985,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Notification prise en compte demandeur
3986,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Notification refus hiérarchique
3987,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Fin sur refus hierarchique
3988,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0796,2016-11-15 20:26:02.773,Send Mail to the requesting Person
3989,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Creation
3990,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Drafts
3991,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Validation hiérarchique
3992,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Send Email
3993,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Notification prise en compte demandeur
3994,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Installation de la boite mail sur le poste
3995,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Send Email
3996,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Installation de la boite mail sur le poste
3997,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Installation de la boite mail sur le poste
3998,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Vérification
3999,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Validation demandeur
4000,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0795,2016-11-15 20:13:43.220,Send Email
4001,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Creation
4002,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Drafts
4003,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Notification prise en compte demandeur
4004,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Validation hiérarchique
4005,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Send Email
4006,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Installation de la boite mail sur le poste
4007,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Send Email
4008,1150,Evel_uet_1150,E_MAIL_1150@company.com,S1611-0794,2016-11-15 16:38:09.327,Assignment
4009,920,Math_rou_920,E_MAIL_920@company.com,S1611-0793,2016-11-15 16:20:25.000,Call
4010,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Creation
4011,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Drafts
4012,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Notification prise en compte demandeur
4013,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Processing your request
4014,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Delete the Contents of a Service
4015,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Requalification
4016,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Requestor notification
4017,2057,Axel_ary_2057,E_MAIL_2057@company.com,I1611-0803,2016-11-15 16:17:02.547,Analyse et résolution
4018,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Call
4019,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Notification prise en compte demandeur
4020,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Processing your request
4021,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Processing your request
4022,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Processing your request
4023,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Vérification
4024,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Validation demandeur
4025,1528,Nico_gel_1528,E_MAIL_1528@company.com,S1611-0791,2016-11-15 16:11:19.000,Send Email
4026,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Creation
4027,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Drafts
4028,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Notification prise en compte demandeur
4029,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Installation de la boite mail sur le poste
4030,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Send Email
4031,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Installation
4032,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Vérification
4033,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Validation demandeur
4034,1079,Anni_ier_1079,E_MAIL_1079@company.com,S1611-0789,2016-11-15 16:00:22.430,Send Email
4035,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Call
4036,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Notification prise en compte demandeur
4037,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Validation futur manager
4038,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Send Email
4039,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Installation de la boite mail sur le poste
4040,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Vérification MyServiceDesk
4041,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Validation du demandeur
4042,162,Pasc_ult_162,E_MAIL_162@company.com,S1611-0788,2016-11-15 15:56:16.000,Send Email
4043,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Creation
4044,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Drafts
4045,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Notification prise en compte demandeur
4046,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Traitement de la demande
4047,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Validation futur manager
4048,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Send Email
4049,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,[Validation JB.C]
4050,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Assignment
4051,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,[Mise en place des droits]
4052,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Assignment
4053,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Installation de la boite mail sur le poste
4054,8487,FRUS_SER_8487,E_MAIL_8487@company.com,S1611-0786,2016-11-15 15:24:59.997,Anticipated closing
4055,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Creation
4056,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Drafts
4057,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Notification prise en compte demandeur
4058,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Processing your request
4059,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Vérification
4060,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Validation demandeur
4061,8634,Flor_rri_8634,E_MAIL_8634@company.com,S1611-0785,2016-11-15 15:16:30.087,Send Email
4062,2018,Séve_ard_2018,E_MAIL_2018@company.com,I1611-0598,2016-11-15 14:57:47.313,Creation
4063,2018,Séve_ard_2018,E_MAIL_2018@company.com,I1611-0598,2016-11-15 14:57:47.313,Drafts
4064,2018,Séve_ard_2018,E_MAIL_2018@company.com,I1611-0598,2016-11-15 14:57:47.313,Qualification
4065,2018,Séve_ard_2018,E_MAIL_2018@company.com,I1611-0598,2016-11-15 14:57:47.313,Requalification
